genres,title,release_date,price,early_access,sentiment,metascore
"['Casual', 'Strategy']","Crazy Machines 2: Invaders From Space, 2nd Wave DLC",2013-08-01,2.99,False,2 user reviews,0.0
['Simulation'],DCS: Black Shark 2,2011-11-02,39.99,False,Positive,0.0
['Simulation'],DCS: A-10C Warthog - DLC,2010-09-22,39.99,False,Very Positive,0.0
['Simulation'],DCS: P-51D Mustang,2012-04-29,29.99,False,Positive,0.0
"['Simulation', 'Strategy']",DCS: Combined Arms 1.5,2012-05-31,19.99,False,Mixed,0.0
['Simulation'],Su-25 for DCS World,2013-07-26,9.99,False,3 user reviews,0.0
"['Adventure', 'Casual', 'Indie']",The Dream Machine: Chapter 4,2013-08-05,4.99,False,Sin comentarios,0.0
"['Action', 'RPG', 'Strategy']",Divinity: Dragon Commander,2013-08-06,39.99,False,Mostly Positive,0.0
['Strategy'],COH 2 - German Skin: (H) Four Color Disruptive Pattern,2013-08-06,1.99,False,1 user reviews,0.0
['Strategy'],COH 2 - German Skin: (L) Four Color Disruptive Pattern,2013-08-06,1.99,False,2 user reviews,0.0
['Strategy'],COH 2 - German Skin: (M) Four Color Disruptive Pattern,2013-08-06,1.99,False,1 user reviews,0.0
"['Action', 'Indie']",Super House of Dead Ninjas: True Ninja Pack,2013-08-06,2.99,False,Positive,0.0
"['Action', 'Adventure', 'Casual', 'Indie']",Beatbuddy: Tale of the Guardians,2013-08-06,9.99,False,Very Positive,75.0
"['Indie', 'RPG']",Inquisitor,2012-09-05,9.99,False,Mixed,64.0
"['Simulation', 'Strategy']",Europa Universalis IV: Call-to-Arms Pack,2013-08-13,3.99,False,7 user reviews,0.0
"['Simulation', 'Strategy']",Europa Universalis IV: Pre-Order Pack,2013-08-13,6.99,False,7 user reviews,0.0
"['Simulation', 'Strategy']",Europa Universalis IV: Digital Extreme Edition Upgrade Pack,2013-08-13,5.0,False,Mixed,0.0
"['RPG', 'Simulation', 'Strategy']",DLC - Crusader Kings II: Europa Universalis IV Converter,2013-08-13,9.99,False,Mostly Negative,0.0
['Strategy'],CoH 2 - German Commander: Lightning War Doctrine,2013-08-13,2.99,False,6 user reviews,0.0
"['Action', 'Adventure']",Dishonored: The Brigmore Witches,2013-08-13,4.99,False,Very Positive,80.0
"['Action', 'Adventure', 'Casual']",DuckTales: Remastered,2013-08-13,14.99,False,Very Positive,66.0
"['RPG', 'Simulation', 'Strategy']",DLC - Crusader Kings II: Customization Pack,2013-08-14,4.99,False,Mixed,0.0
['Indie'],Hacker Evolution Duality: Hardcore Package Part 1 DLC,2013-08-14,1.99,False,Sin comentarios,0.0
['Simulation'],Train Simulator: Metronom ME 146 Loco Add-On,2013-08-15,19.99,False,Positive,0.0
['Strategy'],Worms Clan Wars,2013-08-15,24.99,False,Mostly Positive,73.0
"['Free to Play', 'Massively Multiplayer', 'Simulation']",War Thunder - Steam Pack,2013-08-15,29.99,False,Mostly Positive,0.0
"['Indie', 'Strategy']",Space Hulk - Kraken Skin DLC,2013-08-15,1.99,False,4 user reviews,0.0
"['Simulation', 'Strategy']",Tropico 4: Propaganda!,2013-08-15,2.99,False,Positive,0.0
['Simulation'],Cities in Motion 2: Metro Madness,2013-08-15,4.99,False,5 user reviews,0.0
"['Indie', 'Strategy']",Space Hulk,2013-08-15,24.99,False,Mostly Positive,58.0
"['Action', 'Indie']",Electronic Super Joy,2013-08-23,7.99,False,Very Positive,0.0
['Simulation'],Train Simulator: Great Eastern Main Line London-Ipswich Route Add-On,2013-08-23,19.99,False,Mostly Positive,0.0
"['Action', 'Adventure']",Remember Me: Combo Lab Pack DLC,2013-08-23,3.99,False,Mostly Positive,0.0
['Simulation'],Train Simulator: Powerhaul Class 66 V2.0 Loco Add-On,2013-08-23,19.99,False,2 user reviews,0.0
['Action'],LOST PLANET® 3,2013-08-26,24.99,False,Mixed,0.0
['Strategy'],PixelJunk™ Monsters Ultimate,2013-08-26,9.99,False,Very Positive,72.0
"['Action', 'Adventure']",Saints Row IV: Presidential Pack,2013-08-27,2.99,False,Positive,0.0
"['Action', 'Adventure']",Saints Row IV: Grass Roots Pack,2013-08-27,2.99,False,Positive,0.0
['Action'],LOST PLANET® 3 - Hi Res Movies,2013-08-27,39.99,False,9 user reviews,0.0
"['Casual', 'Strategy']",Sid Meier’s Ace Patrol,2013-08-27,4.99,False,Mostly Positive,0.0
"['Action', 'Adventure', 'Casual']",Space Ace,1984-04-29,9.99,False,Very Positive,0.0
"['Action', 'Indie', 'Strategy']",Primal Carnage - Dinobuster Skin,2013-08-27,0.99,False,4 user reviews,0.0
"['Indie', 'Simulation', 'Strategy']",Skyward Collapse: Nihon no Mura,2013-08-27,2.99,False,1 user reviews,0.0
['Strategy'],CoH 2 - German Commander: Fortified Armor Doctrine,2013-08-27,2.99,False,1 user reviews,0.0
['Strategy'],COH 2 - Soviet Skin: (H) Four Color Belorussian Front,2013-08-27,1.99,False,Sin comentarios,0.0
"['Action', 'Indie']",Assault Android Cactus,2015-09-23,14.99,False,Overwhelmingly Positive,79.0
"['Adventure', 'Indie']",Shelter,2013-08-28,9.99,False,Very Positive,69.0
"['Adventure', 'Indie']",Lilly Looking Through,2013-11-01,9.99,False,Very Positive,71.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",Ragnarok Online 2 - Emperium Warrior Pack,2013-08-28,44.99,False,Sin comentarios,0.0
"['Action', 'Indie']",BeatBlasters III,2014-02-21,9.99,False,5 user reviews,56.0
"['Casual', 'Indie']",Perfection.,2013-05-17,2.99,False,Mixed,0.0
['Simulation'],Train Simulator: BR DP1 Deltic Loco Add-On,2013-08-28,19.99,False,5 user reviews,0.0
['Simulation'],Cities in Motion 2: Lofty Landmarks,2013-08-29,2.99,False,1 user reviews,0.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",Game Dev Tycoon,2013-08-29,9.99,False,Overwhelmingly Positive,68.0
"['Action', 'Strategy']",Guardians of Middle-earth: The Tactician Bundle,2013-08-29,14.99,False,Sin comentarios,0.0
"['Action', 'Strategy']",Guardians of Middle-earth: The Defender Bundle,2013-08-29,14.99,False,Sin comentarios,0.0
"['Action', 'Strategy']",Guardians of Middle-earth: The Enchanter Bundle,2013-08-29,14.99,False,Sin comentarios,0.0
"['Action', 'Strategy']",Guardians of Middle-earth: The Warrior Bundle,2013-08-29,14.99,False,Sin comentarios,0.0
"['Action', 'Strategy']",Guardians of Middle-earth: The Striker Bundle,2013-08-29,14.99,False,Sin comentarios,0.0
"['Action', 'Strategy']",Guardians of Middle-earth: The Company of Dwarves Bundle,2013-08-29,14.99,False,Sin comentarios,0.0
"['Action', 'Strategy']",Guardians of Middle-earth,2013-08-29,19.99,False,Mostly Negative,56.0
"['Action', 'Strategy']",Guardians of Middle-earth: Smaug's Treasure,2013-08-29,9.99,False,Sin comentarios,0.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Delver,2013-09-06,7.99,True,Very Positive,0.0
"['Action', 'RPG']",Borderlands 2: Mechromancer Beatmaster Pack,2013-09-03,0.99,False,Positive,0.0
"['Action', 'RPG']",Borderlands 2: Gunzerker Greasy Grunt Pack,2013-09-03,0.99,False,3 user reviews,0.0
"['Action', 'RPG']",Borderlands 2: Siren Learned Warrior Pack,2013-09-03,0.99,False,Positive,0.0
"['Action', 'RPG']",Borderlands 2: Commando Devilish Good Looks Pack,2013-09-03,0.99,False,8 user reviews,0.0
"['Action', 'RPG']",Borderlands 2 : Assassin Cl0ckw0rk Pack,2013-09-03,0.99,False,Positive,0.0
"['Action', 'RPG']",Borderlands 2: Ultimate Vault Hunter Upgrade Pack 2,2013-09-03,4.99,False,Very Positive,0.0
"['Action', 'RPG']",Borderlands 2: Psycho Party Pack,2013-09-03,0.99,False,8 user reviews,0.0
"['Action', 'Adventure', 'Indie']",Outlast,2013-09-04,19.99,False,Overwhelmingly Positive,80.0
"['Adventure', 'Indie']",MirrorMoon EP,2013-09-04,14.99,False,Mixed,73.0
"['Adventure', 'Casual']",Castle of Illusion,2013-09-04,14.99,False,Very Positive,0.0
"['Indie', 'RPG', 'Strategy']",Fallen Enchantress: Legendary Heroes - Loot Pack DLC,2013-09-04,2.99,False,2 user reviews,0.0
['Simulation'],Train Simulator: Union Pacific Heritage SD70ACes Loco Add-On,2013-09-04,19.99,False,Positive,0.0
"['Action', 'Indie', 'Strategy']",Sanctum 2: Ruins of Brightholme,2013-09-05,4.99,False,9 user reviews,0.0
['Simulation'],Rise of Flight: Ace Pack,2013-09-05,14.99,False,Mixed,77.0
"['Action', 'Adventure']",Saints Row IV - Wild West Pack,2013-09-17,2.99,False,Positive,0.0
['Strategy'],COH 2 - German Skin: (H) Voronezh Improvised Pattern,2013-09-24,1.99,False,1 user reviews,0.0
"['Adventure', 'Indie', 'RPG']",Winter Voices Episode 6: Falls,2013-09-17,4.99,False,3 user reviews,0.0
['Simulation'],Cities in Motion 2: Back to the Past,2013-09-17,3.99,False,4 user reviews,0.0
['Strategy'],"Magic 2014 ""Sword of the Samurai"" Foil Conversion",2013-09-18,0.99,False,Sin comentarios,0.0
"['Racing', 'Simulation', 'Sports']",MotoGP™13: Red Bull Rookies Cup,2013-09-18,1.99,False,1 user reviews,0.0
['Strategy'],"Magic 2014 ""Sword of the Samurai"" Deck Key",2013-09-18,0.99,False,Sin comentarios,0.0
['Strategy'],"Magic 2014 ""Sylvan Might"" Foil Conversion",2013-09-18,0.99,False,Sin comentarios,0.0
['Strategy'],"Magic 2014 ""Hall of Champions"" Foil Conversion",2013-09-18,0.99,False,Sin comentarios,0.0
['Strategy'],"Magic 2014 ""Sylvan Might"" Deck Key",2013-09-18,0.99,False,Sin comentarios,0.0
['Strategy'],"Magic 2014 ""Hall of Champions"" Deck Key",2013-09-18,0.99,False,Sin comentarios,0.0
['Strategy'],"Magic 2014 ""Lord of Darkness"" Foil Conversion",2013-09-18,0.99,False,Sin comentarios,0.0
['Strategy'],"Magic 2014 ""Lord of Darkness"" Deck Key",2013-09-18,0.99,False,Sin comentarios,0.0
['Strategy'],"Magic 2014 ""Dodge and Burn"" Foil Conversion",2013-09-18,0.99,False,Sin comentarios,0.0
['Strategy'],"Magic 2014 ""Dodge and Burn"" Deck Key",2013-09-18,0.99,False,Sin comentarios,0.0
['Simulation'],A-Train 8,2008-03-21,19.99,False,Mixed,0.0
['Strategy'],Magic 2014 - Expansion Pack,2013-09-18,4.99,False,5 user reviews,0.0
"['Casual', 'Indie', 'Strategy']",Ironclad Tactics,2013-09-18,14.99,False,Mostly Positive,69.0
"['Adventure', 'Casual', 'Indie']",InFlux,2013-07-23,9.99,False,Mostly Positive,0.0
['Simulation'],Train Simulator: Southern Pacific GP20 Loco Add-On,2013-09-18,19.99,False,Positive,0.0
"['Adventure', 'Indie']",Cognition: An Erica Reed Thriller,2013-09-19,14.99,False,Very Positive,0.0
"['Action', 'Adventure', 'Casual', 'Indie']",Foul Play,2013-09-18,14.99,False,Very Positive,69.0
['Simulation'],DCS: Mi-8 MTV2 Magnificent Eight,2013-09-19,49.99,False,Positive,0.0
"['Simulation', 'Strategy']",Tropico 4: The Academy,2013-09-19,2.99,False,Mixed,0.0
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Going East!,2013-09-19,9.99,False,Very Positive,0.0
['Adventure'],1953 - KGB Unleashed,2013-09-20,5.99,False,Mixed,0.0
"['Action', 'Indie']",Omegalodon,2012-03-09,9.99,False,Mixed,0.0
"['Action', 'Adventure', 'Indie']",Angry Video Game Nerd Adventures,2013-09-20,4.99,False,Very Positive,77.0
"['Action', 'Adventure']",Marlow Briggs and the Mask of Death,2013-09-20,4.99,False,Very Positive,0.0
"['Action', 'Adventure', 'Indie']",Doorways: Prelude,2013-09-20,9.99,False,Mixed,0.0
['Indie'],Hacker Evolution Duality: Inception Part 3 DLC,2013-09-20,4.99,False,Sin comentarios,0.0
"['Action', 'Racing', 'Simulation', 'Sports']",Urban Trial Freestyle,2013-09-18,6.99,False,Very Positive,58.0
"['Simulation', 'Strategy']",Europa Universalis IV: American Dream,2013-09-24,4.99,False,Mixed,0.0
['Action'],PAC-MAN™ Championship Edition DX+,2013-09-24,9.99,False,Overwhelmingly Positive,0.0
['Action'],Blood Omen 2: Legacy of Kain,2002-03-29,6.99,False,Mostly Positive,0.0
"['Action', 'Strategy']",Leviathan Warships: Commonwealth Unit Pack,2013-09-24,2.49,False,1 user reviews,0.0
"['Simulation', 'Strategy']",Europa Universalis IV: National Monuments II,2013-09-24,1.99,False,Mostly Negative,0.0
['Strategy'],Company of Heroes 2 - Case Blue Mission Pack,2013-09-24,9.99,False,Mixed,0.0
['Strategy'],COH 2 - German Skin: (M) Voronezh Improvised Pattern,2013-09-24,1.99,False,Sin comentarios,0.0
"['Action', 'Adventure', 'Casual', 'Strategy']",Scribblenauts Unmasked: A DC Comics Adventure,2013-09-24,19.99,False,Very Positive,68.0
['Strategy'],COH 2 - German Skin: (L) Voronezh Improvised Pattern,2013-09-24,1.99,False,Sin comentarios,0.0
['Action'],Alien Rage - Unlimited,2013-09-24,19.99,False,Mostly Positive,52.0
"['Action', 'Indie']",Steel Storm: Forgotten Prison DLC,2013-09-24,1.99,False,1 user reviews,0.0
['Action'],Pac-Man Championship Edition DX+: Big Eater Course,2013-09-24,1.99,False,6 user reviews,0.0
['Action'],Pac-Man Championship Edition DX+: Championship III &amp; Highway II Courses,2013-09-24,1.99,False,6 user reviews,0.0
['Action'],Pac-Man Championship Edition DX+: Dig Dug Skin,2013-09-24,1.99,False,6 user reviews,0.0
['Action'],Pac-Man Championship Edition DX+: Pac is Back Skin,2013-09-24,1.99,False,8 user reviews,0.0
['Action'],Pac-Man Championship Edition DX+: Pac Steps BGM,2013-09-24,0.99,False,Positive,0.0
['Strategy'],COH 2 - German Skin: (H) Case Blue Summer Pattern,2013-09-24,1.99,False,2 user reviews,0.0
['Action'],Pac-Man Championship Edition DX+: Mountain Course,2013-09-24,1.99,False,7 user reviews,0.0
['Action'],Pac-Man Championship Edition DX+: Reentrance BGM,2013-09-24,0.99,False,6 user reviews,0.0
['Simulation'],Train Simulator: DB BR424 EMU Add-On,2013-09-25,19.99,False,Mostly Negative,0.0
['Action'],Pac-Man Championship Edition DX+: Rally-X Skin,2013-09-24,1.99,False,6 user reviews,0.0
"['Action', 'Adventure']",Saints Row IV: Volition Comics Pack,2013-09-25,2.99,False,Positive,0.0
"['Action', 'Indie']",Escape Goat,2012-06-14,4.99,False,Very Positive,0.0
"['Casual', 'Simulation']",Farming Simulator 2013 - Classics,2013-10-09,19.99,False,Positive,0.0
"['Casual', 'Simulation']",Farming Simulator 2013 - Official Expansion (Titanium),2013-10-09,19.99,False,Positive,0.0
"['Casual', 'Simulation']",Farming Simulator 2013 Titanium Edition,2013-10-09,19.99,False,Very Positive,0.0
['Simulation'],Train Simulator: DB BR420 EMU Add-On,2013-10-10,24.99,False,Positive,0.0
['Simulation'],Startopia,2001-06-19,6.99,False,Very Positive,86.0
"['Adventure', 'Indie']",The Stanley Parable,2013-10-17,14.99,False,Very Positive,88.0
"['Indie', 'Simulation', 'Sports', 'Strategy']",Lords of Football: United States,2013-10-11,1.99,False,Sin comentarios,0.0
['Action'],Painkiller Hell &amp; Damnation: Demonic Vacation at the Blood Sea,2013-10-11,6.99,False,Positive,0.0
"['Casual', 'Indie']",Soundodger+,2013-10-11,7.99,False,Very Positive,78.0
['Adventure'],The Wolf Among Us,2013-10-11,24.99,False,Overwhelmingly Positive,85.0
"['Action', 'Indie', 'RPG']",Iesabel,2013-07-07,4.99,False,Mostly Negative,0.0
"['Simulation', 'Strategy']",Knights and Merchants,2013-10-14,6.99,False,Very Positive,0.0
"['Adventure', 'Indie']",Eleusis,2013-10-16,14.99,False,Mixed,0.0
"['Casual', 'Indie', 'Simulation']",Bridge Constructor,2013-10-16,9.99,False,Mostly Positive,0.0
"['Casual', 'Indie']",Bad Hotel,2013-10-16,4.99,False,Mostly Negative,0.0
"['Action', 'Indie']",140,2013-10-16,4.99,False,Overwhelmingly Positive,80.0
['Simulation'],Train Simulator: Pacific Surfliner® LA - San Diego Route,2013-10-17,19.99,False,Sin comentarios,0.0
['RPG'],Anachronox,2001-06-27,6.99,False,Mostly Positive,77.0
['Simulation'],Train Simulator: BNSF ES44DC Loco Add-On,2013-10-17,19.99,False,Mostly Negative,0.0
"['Adventure', 'Indie']",Face Noir,2013-10-17,9.99,False,Mixed,59.0
"['Action', 'Indie']",Dark Matter,2013-10-17,9.99,False,Mostly Negative,0.0
"['Simulation', 'Strategy']",Tropico 4: Apocalypse,2013-10-17,2.99,False,Mixed,0.0
['Adventure'],"I Have No Mouth, and I Must Scream",1996-10-31,5.99,False,Very Positive,0.0
"['Action', 'Adventure', 'Indie']",Super Amazing Wagon Adventure,2013-10-17,2.99,False,Overwhelmingly Positive,0.0
"['Action', 'Adventure', 'RPG', 'Simulation', 'Strategy']",Space Rangers HD: A War Apart,2013-10-17,14.99,False,Very Positive,68.0
['Adventure'],Secret Files: Sam Peters,2013-10-18,9.99,False,Mixed,0.0
"['Adventure', 'Indie']",Goodbye Deponia,2013-10-17,19.99,False,Very Positive,80.0
"['Adventure', 'Indie']",Knytt Underground,2013-10-25,6.99,False,Very Positive,0.0
"['Action', 'RPG']",Deus Ex: Human Revolution - Director's Cut,2013-10-25,19.99,False,Very Positive,91.0
"['Action', 'Adventure', 'Indie']",Contagion,2013-10-25,9.99,False,Mostly Positive,62.0
"['Action', 'Indie']",Blood of the Werewolf,2014-05-09,1.99,False,Mixed,65.0
"['Action', 'Indie', 'RPG']",FORCED Original Soundtrack,2013-10-24,3.99,False,3 user reviews,0.0
"['Action', 'Adventure', 'Indie']",Slender: The Arrival,2013-10-28,9.99,False,Very Positive,65.0
"['Action', 'Indie']",Guncraft: Horror SFX Pack,2013-10-28,0.99,False,2 user reviews,0.0
"['Action', 'Indie']",Guncraft: Sci-Fi SFX Pack,2013-10-28,0.99,False,2 user reviews,0.0
"['Action', 'Adventure']",Saints Row IV - The Super Saints Pack,2013-10-29,2.99,False,Positive,0.0
"['Action', 'Adventure', 'Indie']",Master Reboot,2013-10-29,14.99,False,Mostly Positive,59.0
"['Action', 'Adventure']",Saints Row IV: Brady Games Pack,2013-10-29,0.99,False,Mixed,0.0
"['Action', 'Adventure']",Alone in the Dark: The New Nightmare,2013-10-29,6.99,False,Mixed,66.0
"['Action', 'Adventure']",Alone in the Dark,2008-11-18,9.99,False,Mixed,55.0
['Action'],The Typing of The Dead: Overkill,2013-10-29,19.99,False,Very Positive,0.0
"['Action', 'Adventure']",Deadly Premonition: The Director's Cut,2013-10-29,24.99,False,Mixed,59.0
['Action'],Heat Wave DLC - Abby's pack,2013-10-30,0.99,False,8 user reviews,0.0
['Strategy'],Civilization V - Scrambled Nations Map Pack,2013-11-05,4.99,False,Positive,0.0
"['Action', 'RPG', 'Simulation']",State of Decay,2013-11-05,13.98,False,Very Positive,79.0
"['Casual', 'Indie']",YOU DON'T KNOW JACK MOVIES,1997-04-30,2.99,False,Mostly Positive,0.0
"['Casual', 'Indie']",YOU DON'T KNOW JACK Vol. 6 The Lost Gold,2003-12-01,1.99,False,Mostly Negative,0.0
"['Casual', 'Indie']",YOU DON'T KNOW JACK SPORTS,1996-09-30,2.99,False,Mostly Positive,0.0
"['Casual', 'Indie']",YOU DON'T KNOW JACK TELEVISION,1997-05-09,2.99,False,Positive,0.0
"['Casual', 'Indie']",YOU DON'T KNOW JACK Vol. 4 The Ride,1998-11-30,2.99,False,Positive,0.0
"['Casual', 'Indie']",YOU DON'T KNOW JACK Vol. 3,1997-10-31,2.99,False,Positive,0.0
"['Casual', 'Indie']",YOU DON'T KNOW JACK Vol. 1 XL,1995-09-12,2.99,False,Mostly Positive,0.0
"['Casual', 'Indie']",YOU DON'T KNOW JACK Vol. 2,1996-11-30,2.99,False,Mostly Positive,0.0
"['Action', 'Indie']",Gentlemen!,2013-11-05,4.99,False,Mixed,0.0
['Action'],Call of Duty: Ghosts - Season Pass,2013-11-05,49.99,False,Sin comentarios,0.0
"['Casual', 'Strategy']",Sid Meier’s Ace Patrol: Pacific Skies,2013-11-05,4.99,False,Mixed,0.0
"['Action', 'Indie']",King Arthur's Gold,2013-11-05,9.99,False,Very Positive,81.0
"['Casual', 'Indie']",YOU DON'T KNOW JACK HEADRUSH,1998-04-20,2.99,False,Mostly Positive,0.0
"['Casual', 'Simulation']",Rocksmith® 2014 – Hotei - “Bambina”,2013-11-05,2.99,False,Sin comentarios,0.0
['Strategy'],Age of Empires II HD: The Forgotten,2013-11-07,9.99,False,Very Positive,0.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Desktop Dungeons,2013-11-07,14.99,False,Very Positive,82.0
"['Action', 'Indie']",A Walk in the Dark,2013-11-07,6.99,False,Very Positive,67.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Desktop Dungeons Soundtrack,2013-11-07,9.99,False,Sin comentarios,0.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Desktop Dungeons Goatperson DLC,2013-11-07,4.99,False,1 user reviews,0.0
"['Simulation', 'Strategy']",Adventure Park,2013-11-08,19.99,False,Very Negative,49.0
"['Action', 'Indie', 'RPG']",Risk of Rain,2013-11-08,9.99,False,Very Positive,77.0
"['Indie', 'RPG', 'Simulation', 'Strategy']",Long Live The Queen,2013-11-08,9.99,False,Overwhelmingly Positive,67.0
"['Indie', 'RPG', 'Simulation', 'Early Access']",Project Zomboid,2013-11-08,14.99,True,Very Positive,0.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",Reach for the Sun,2013-05-06,4.99,False,Mixed,0.0
"['Action', 'Indie', 'Strategy']",Poöf,2013-11-08,6.99,False,Positive,0.0
"['Action', 'Adventure', 'Indie']",Rain Blood Chronicles: Mirage,2013-11-11,9.99,False,Mostly Positive,68.0
"['Indie', 'Simulation']",Hardcore Package Part 1 / for Hacker Evolution,2013-11-08,1.99,False,3 user reviews,0.0
"['Action', 'Indie', 'Racing']",Zombie Driver HD Burning Garden of Slaughter,2013-11-08,1.99,False,Positive,0.0
['Action'],PixelJunk™ Shooter,2013-11-11,8.99,False,Very Positive,73.0
['Strategy'],XCOM: Enemy Within,2013-11-11,29.99,False,Very Positive,86.0
"['Action', 'Adventure']",Batman: Arkham Origins - New Millennium Skins Pack,2013-11-12,4.99,False,Mostly Positive,0.0
